  Global optimal solution found at iteration:            98
  Objective value:                                 1480838.


                       Variable           Value        Reduced Cost
                          ALPHA       0.9000000            0.000000
               VAR( 1, 1, 3, 5)        14.00000           -2530.000
               VAR( 1, 1, 3, 6)        9.000000           -3374.000
               VAR( 1, 1, 3, 7)        2.000000           -3552.000
               VAR( 1, 1, 4, 1)        0.000000            0.000000
               VAR( 1, 1, 4, 2)        0.000000            0.000000
               VAR( 1, 1, 4, 3)        0.000000            0.000000
               VAR( 1, 1, 4, 4)        0.000000           -888.0000
               VAR( 1, 1, 4, 5)        1.000000           -1776.000
               VAR( 1, 1, 4, 6)        15.00000           -2664.000
               VAR( 1, 1, 4, 7)        20.00000           -3197.000
               VAR( 1, 1, 5, 1)        0.000000            0.000000
               VAR( 1, 1, 5, 2)        0.000000            0.000000
               VAR( 1, 1, 5, 3)        0.000000            0.000000
               VAR( 1, 1, 5, 4)        0.000000            0.000000
               VAR( 1, 1, 5, 5)        0.000000           -999.0000
               VAR( 1, 1, 5, 6)        0.000000           -1998.000
               VAR( 1, 1, 5, 7)        17.00000           -2697.000
               VAR( 1, 1, 6, 1)        0.000000            0.000000
               VAR( 1, 1, 6, 2)        0.000000            0.000000
               VAR( 1, 1, 6, 3)        0.000000            0.000000
               VAR( 1, 1, 6, 4)        0.000000            0.000000
               VAR( 1, 1, 6, 5)        0.000000            0.000000
               VAR( 1, 1, 6, 6)        18.00000           -999.0000
               VAR( 1, 1, 6, 7)        5.000000           -1680.000
               VAR( 1, 1, 7, 1)        0.000000            0.000000
               VAR( 1, 1, 7, 2)        0.000000            0.000000
               VAR( 1, 1, 7, 3)        0.000000            0.000000
               VAR( 1, 1, 7, 4)        0.000000            0.000000
               VAR( 1, 1, 7, 5)        0.000000            0.000000
               VAR( 1, 1, 7, 6)        0.000000            0.000000
               VAR( 1, 1, 7, 7)        0.000000           -888.0000
               VAR( 1, 2, 1, 1)        2.000000           -990.0000
               VAR( 1, 2, 1, 2)        20.00000           -1980.000
               VAR( 1, 2, 1, 3)        0.000000           -2700.000
               VAR( 1, 2, 1, 4)        0.000000           -3600.000
               VAR( 1, 2, 1, 5)        0.000000           -4500.000
               VAR( 1, 2, 1, 6)        0.000000           -5220.000
               VAR( 1, 2, 1, 7)        0.000000           -5400.000
               VAR( 1, 2, 2, 1)        0.000000            0.000000
               VAR( 1, 2, 2, 2)        5.000000           -990.0000
               VAR( 1, 2, 2, 3)        0.000000           -1980.000
               VAR( 1, 2, 2, 4)        0.000000           -2700.000
               VAR( 1, 2, 2, 5)        0.000000           -3600.000
               VAR( 1, 2, 2, 6)        0.000000           -4500.000
               VAR( 1, 2, 2, 7)        8.000000           -5220.000
               VAR( 1, 2, 3, 1)        0.000000            0.000000
               VAR( 1, 2, 3, 2)        0.000000            0.000000
               VAR( 1, 2, 3, 3)        0.000000           -990.0000
               VAR( 1, 2, 3, 4)        0.000000           -1980.000
               VAR( 1, 2, 3, 5)        0.000000           -2700.000
               VAR( 1, 2, 3, 6)        0.000000           -3600.000
               VAR( 1, 2, 3, 7)        28.00000           -4500.000
               VAR( 1, 2, 4, 1)        0.000000            0.000000
               VAR( 1, 2, 4, 2)        0.000000            0.000000
               VAR( 1, 2, 4, 3)        0.000000            0.000000
               VAR( 1, 2, 4, 4)        0.000000           -990.0000
               VAR( 1, 2, 4, 5)        5.000000           -1980.000
               VAR( 1, 2, 4, 6)        0.000000           -2970.000
               VAR( 1, 2, 4, 7)        0.000000           -3600.000
               VAR( 1, 2, 5, 1)        0.000000            0.000000
               VAR( 1, 2, 5, 2)        0.000000            0.000000
               VAR( 1, 2, 5, 3)        0.000000            0.000000
               VAR( 1, 2, 5, 4)        0.000000            0.000000
               VAR( 1, 2, 5, 5)        0.000000           -1080.000
               VAR( 1, 2, 5, 6)        0.000000           -2160.000
               VAR( 1, 2, 5, 7)        3.000000           -2970.000
               VAR( 1, 2, 6, 1)        0.000000            0.000000
               VAR( 1, 2, 6, 2)        0.000000            0.000000
               VAR( 1, 2, 6, 3)        0.000000            0.000000
               VAR( 1, 2, 6, 4)        0.000000            0.000000
               VAR( 1, 2, 6, 5)        0.000000            0.000000
               VAR( 1, 2, 6, 6)        0.000000           -1080.000
               VAR( 1, 2, 6, 7)        5.000000           -2070.000
               VAR( 1, 2, 7, 1)        0.000000            0.000000
               VAR( 1, 2, 7, 2)        0.000000            0.000000
               VAR( 1, 2, 7, 3)        0.000000            0.000000
               VAR( 1, 2, 7, 4)        0.000000            0.000000
               VAR( 1, 2, 7, 5)        0.000000            0.000000
               VAR( 1, 2, 7, 6)        0.000000            0.000000
               VAR( 1, 2, 7, 7)        22.00000           -990.0000
               VAR( 2, 1, 1, 1)        0.000000           -799.2000
               VAR( 2, 1, 1, 2)        0.000000           -1512.000
               VAR( 2, 1, 1, 3)        0.000000           -2277.000
               VAR( 2, 1, 1, 4)        0.000000           -2877.300
               VAR( 2, 1, 1, 5)        0.000000           -3596.400
               VAR( 2, 1, 1, 6)        0.000000           -4315.500
               VAR( 2, 1, 1, 7)        0.000000           -4475.700
               VAR( 2, 1, 2, 1)        0.000000            0.000000
               VAR( 2, 1, 2, 2)        0.000000           -799.2000
               VAR( 2, 1, 2, 3)        0.000000           -1512.000
               VAR( 2, 1, 2, 4)        0.000000           -2277.000
               VAR( 2, 1, 2, 5)        0.000000           -2877.300
               VAR( 2, 1, 2, 6)        0.000000           -3596.400
               VAR( 2, 1, 2, 7)        0.000000           -3835.800
               VAR( 2, 1, 3, 1)        0.000000            0.000000
               VAR( 2, 1, 3, 2)        0.000000            0.000000
               VAR( 2, 1, 3, 3)        10.00000           -799.2000
               VAR( 2, 1, 3, 4)        0.000000           -1512.000
               VAR( 2, 1, 3, 5)        0.000000           -2277.000
               VAR( 2, 1, 3, 6)        0.000000           -3036.600
               VAR( 2, 1, 3, 7)        0.000000           -3196.800
               VAR( 2, 1, 4, 1)        0.000000            0.000000
               VAR( 2, 1, 4, 2)        0.000000            0.000000
               VAR( 2, 1, 4, 3)        0.000000            0.000000
               VAR( 2, 1, 4, 4)        8.000000           -799.2000
               VAR( 2, 1, 4, 5)        0.000000           -1598.400
               VAR( 2, 1, 4, 6)        0.000000           -2397.600
               VAR( 2, 1, 4, 7)        0.000000           -2877.300
               VAR( 2, 1, 5, 1)        0.000000            0.000000
               VAR( 2, 1, 5, 2)        0.000000            0.000000
               VAR( 2, 1, 5, 3)        0.000000            0.000000
               VAR( 2, 1, 5, 4)        0.000000            0.000000
               VAR( 2, 1, 5, 5)        0.000000           -899.1000
               VAR( 2, 1, 5, 6)        0.000000           -1798.200
               VAR( 2, 1, 5, 7)        0.000000           -2427.300
               VAR( 2, 1, 6, 1)        0.000000            0.000000
               VAR( 2, 1, 6, 2)        0.000000            0.000000
               VAR( 2, 1, 6, 3)        0.000000            0.000000
               VAR( 2, 1, 6, 4)        0.000000            0.000000
               VAR( 2, 1, 6, 5)        0.000000            0.000000
               VAR( 2, 1, 6, 6)        17.00000           -899.1000
               VAR( 2, 1, 6, 7)        0.000000           -1512.000
               VAR( 2, 1, 7, 1)        0.000000            0.000000
               VAR( 2, 1, 7, 2)        0.000000            0.000000
               VAR( 2, 1, 7, 3)        0.000000            0.000000
               VAR( 2, 1, 7, 4)        0.000000            0.000000
               VAR( 2, 1, 7, 5)        0.000000            0.000000
               VAR( 2, 1, 7, 6)        0.000000            0.000000
               VAR( 2, 1, 7, 7)        0.000000           -799.2000
               VAR( 2, 2, 1, 1)        12.00000           -1100.000
               VAR( 2, 2, 1, 2)        8.000000           -2200.000
               VAR( 2, 2, 1, 3)        6.000000           -3000.000
               VAR( 2, 2, 1, 4)        10.00000           -4000.000
               VAR( 2, 2, 1, 5)        5.000000           -5000.000
               VAR( 2, 2, 1, 6)        4.000000           -5800.000
               VAR( 2, 2, 1, 7)        7.000000           -6000.000
               VAR( 2, 2, 2, 1)        0.000000            0.000000
               VAR( 2, 2, 2, 2)        9.000000           -1100.000
               VAR( 2, 2, 2, 3)        12.00000           -2200.000
               VAR( 2, 2, 2, 4)        10.00000           -3000.000
               VAR( 2, 2, 2, 5)        9.000000           -4000.000
               VAR( 2, 2, 2, 6)        5.000000           -5000.000
               VAR( 2, 2, 2, 7)        2.000000           -5800.000
               VAR( 2, 2, 3, 1)        0.000000            0.000000
               VAR( 2, 2, 3, 2)        0.000000            0.000000
               VAR( 2, 2, 3, 3)        0.000000           -1100.000
               VAR( 2, 2, 3, 4)        7.000000           -2200.000
               VAR( 2, 2, 3, 5)        5.000000           -3000.000
               VAR( 2, 2, 3, 6)        0.000000           -4000.000
               VAR( 2, 2, 3, 7)        2.000000           -5000.000
               VAR( 2, 2, 4, 1)        0.000000            0.000000
               VAR( 2, 2, 4, 2)        0.000000            0.000000
               VAR( 2, 2, 4, 3)        0.000000            0.000000
               VAR( 2, 2, 4, 4)        0.000000           -1100.000
               VAR( 2, 2, 4, 5)        7.000000           -2200.000
               VAR( 2, 2, 4, 6)        5.000000           -3300.000
               VAR( 2, 2, 4, 7)        1.000000           -4000.000
               VAR( 2, 2, 5, 1)        0.000000            0.000000
               VAR( 2, 2, 5, 2)        0.000000            0.000000
               VAR( 2, 2, 5, 3)        0.000000            0.000000
               VAR( 2, 2, 5, 4)        0.000000            0.000000
               VAR( 2, 2, 5, 5)        0.000000           -1200.000
               VAR( 2, 2, 5, 6)        0.000000           -2400.000
               VAR( 2, 2, 5, 7)        24.00000           -3300.000
               VAR( 2, 2, 6, 1)        0.000000            0.000000
               VAR( 2, 2, 6, 2)        0.000000            0.000000
               VAR( 2, 2, 6, 3)        0.000000            0.000000
               VAR( 2, 2, 6, 4)        0.000000            0.000000
               VAR( 2, 2, 6, 5)        0.000000            0.000000
               VAR( 2, 2, 6, 6)        8.000000           -1200.000
               VAR( 2, 2, 6, 7)        18.00000           -2300.000
               VAR( 2, 2, 7, 1)        0.000000            0.000000
               VAR( 2, 2, 7, 2)        0.000000            0.000000
               VAR( 2, 2, 7, 3)        0.000000            0.000000
               VAR( 2, 2, 7, 4)        0.000000            0.000000
               VAR( 2, 2, 7, 5)        0.000000            0.000000
               VAR( 2, 2, 7, 6)        0.000000            0.000000
               VAR( 2, 2, 7, 7)        0.000000           -1100.000
          SUBPRICE( 1, 1, 1, 1)        888.0000            0.000000
          SUBPRICE( 1, 1, 1, 2)        1680.000            0.000000
          SUBPRICE( 1, 1, 1, 3)        2530.000            0.000000
          SUBPRICE( 1, 1, 1, 4)        3197.000            0.000000
          SUBPRICE( 1, 1, 1, 5)        3996.000            0.000000
          SUBPRICE( 1, 1, 1, 6)        4795.000            0.000000
          SUBPRICE( 1, 1, 1, 7)        4973.000            0.000000
          SUBPRICE( 1, 1, 2, 1)        0.000000            0.000000
          SUBPRICE( 1, 1, 2, 2)        888.0000            0.000000
          SUBPRICE( 1, 1, 2, 3)        1680.000            0.000000
          SUBPRICE( 1, 1, 2, 4)        2530.000            0.000000
          SUBPRICE( 1, 1, 2, 5)        3197.000            0.000000
          SUBPRICE( 1, 1, 2, 6)        3996.000            0.000000
          SUBPRICE( 1, 1, 2, 7)        4262.000            0.000000
          SUBPRICE( 1, 1, 3, 1)        0.000000            0.000000
          SUBPRICE( 1, 1, 3, 2)        0.000000            0.000000
          SUBPRICE( 1, 1, 3, 3)        888.0000            0.000000
          SUBPRICE( 1, 1, 3, 4)        1680.000            0.000000
          SUBPRICE( 1, 1, 3, 5)        2530.000            0.000000
          SUBPRICE( 1, 1, 3, 6)        3374.000            0.000000
          SUBPRICE( 1, 1, 3, 7)        3552.000            0.000000
          SUBPRICE( 1, 1, 4, 1)        0.000000            0.000000
          SUBPRICE( 1, 1, 4, 2)        0.000000            0.000000
          SUBPRICE( 1, 1, 4, 3)        0.000000            0.000000
          SUBPRICE( 1, 1, 4, 4)        888.0000            0.000000
          SUBPRICE( 1, 1, 4, 5)        1776.000            0.000000
          SUBPRICE( 1, 1, 4, 6)        2664.000            0.000000
          SUBPRICE( 1, 1, 4, 7)        3197.000            0.000000
          SUBPRICE( 1, 1, 5, 1)        0.000000            0.000000
          SUBPRICE( 1, 1, 5, 2)        0.000000            0.000000
          SUBPRICE( 1, 1, 5, 3)        0.000000            0.000000
          SUBPRICE( 1, 1, 5, 4)        0.000000            0.000000
          SUBPRICE( 1, 1, 5, 5)        999.0000            0.000000
          SUBPRICE( 1, 1, 5, 6)        1998.000            0.000000
          SUBPRICE( 1, 1, 5, 7)        2697.000            0.000000
          SUBPRICE( 1, 1, 6, 1)        0.000000            0.000000
          SUBPRICE( 1, 1, 6, 2)        0.000000            0.000000
          SUBPRICE( 1, 1, 6, 3)        0.000000            0.000000
          SUBPRICE( 1, 1, 6, 4)        0.000000            0.000000
          SUBPRICE( 1, 1, 6, 5)        0.000000            0.000000
          SUBPRICE( 1, 1, 6, 6)        999.0000            0.000000
          SUBPRICE( 1, 1, 6, 7)        1680.000            0.000000
          SUBPRICE( 1, 1, 7, 1)        0.000000            0.000000
          SUBPRICE( 1, 1, 7, 2)        0.000000            0.000000
          SUBPRICE( 1, 1, 7, 3)        0.000000            0.000000
          SUBPRICE( 1, 1, 7, 4)        0.000000            0.000000
          SUBPRICE( 1, 1, 7, 5)        0.000000            0.000000
          SUBPRICE( 1, 1, 7, 6)        0.000000            0.000000
          SUBPRICE( 1, 1, 7, 7)        888.0000            0.000000
          SUBPRICE( 1, 2, 1, 1)        990.0000            0.000000
          SUBPRICE( 1, 2, 1, 2)        1980.000            0.000000
          SUBPRICE( 1, 2, 1, 3)        2700.000            0.000000
          SUBPRICE( 1, 2, 1, 4)        3600.000            0.000000
          SUBPRICE( 1, 2, 1, 5)        4500.000            0.000000
          SUBPRICE( 1, 2, 1, 6)        5220.000            0.000000
          SUBPRICE( 1, 2, 1, 7)        5400.000            0.000000
          SUBPRICE( 1, 2, 2, 1)        0.000000            0.000000
          SUBPRICE( 1, 2, 2, 2)        990.0000            0.000000
          SUBPRICE( 1, 2, 2, 3)        1980.000            0.000000
          SUBPRICE( 1, 2, 2, 4)        2700.000            0.000000
          SUBPRICE( 1, 2, 2, 5)        3600.000            0.000000
          SUBPRICE( 1, 2, 2, 6)        4500.000            0.000000
          SUBPRICE( 1, 2, 2, 7)        5220.000            0.000000
          SUBPRICE( 1, 2, 3, 1)        0.000000            0.000000
          SUBPRICE( 1, 2, 3, 2)        0.000000            0.000000
          SUBPRICE( 1, 2, 3, 3)        990.0000            0.000000
          SUBPRICE( 1, 2, 3, 4)        1980.000            0.000000
          SUBPRICE( 1, 2, 3, 5)        2700.000            0.000000
          SUBPRICE( 1, 2, 3, 6)        3600.000            0.000000
          SUBPRICE( 1, 2, 3, 7)        4500.000            0.000000
          SUBPRICE( 1, 2, 4, 1)        0.000000            0.000000
          SUBPRICE( 1, 2, 4, 2)        0.000000            0.000000
          SUBPRICE( 1, 2, 4, 3)        0.000000            0.000000
          SUBPRICE( 1, 2, 4, 4)        990.0000            0.000000
          SUBPRICE( 1, 2, 4, 5)        1980.000            0.000000
          SUBPRICE( 1, 2, 4, 6)        2970.000            0.000000
          SUBPRICE( 1, 2, 4, 7)        3600.000            0.000000
          SUBPRICE( 1, 2, 5, 1)        0.000000            0.000000
          SUBPRICE( 1, 2, 5, 2)        0.000000            0.000000
          SUBPRICE( 1, 2, 5, 3)        0.000000            0.000000
          SUBPRICE( 1, 2, 5, 4)        0.000000            0.000000
          SUBPRICE( 1, 2, 5, 5)        1080.000            0.000000
          SUBPRICE( 1, 2, 5, 6)        2160.000            0.000000
          SUBPRICE( 1, 2, 5, 7)        2970.000            0.000000
          SUBPRICE( 1, 2, 6, 1)        0.000000            0.000000
          SUBPRICE( 1, 2, 6, 2)        0.000000            0.000000
          SUBPRICE( 1, 2, 6, 3)        0.000000            0.000000
          SUBPRICE( 1, 2, 6, 4)        0.000000            0.000000
          SUBPRICE( 1, 2, 6, 5)        0.000000            0.000000
          SUBPRICE( 1, 2, 6, 6)        1080.000            0.000000
          SUBPRICE( 1, 2, 6, 7)        2070.000            0.000000
          SUBPRICE( 1, 2, 7, 1)        0.000000            0.000000
          SUBPRICE( 1, 2, 7, 2)        0.000000            0.000000
          SUBPRICE( 1, 2, 7, 3)        0.000000            0.000000
          SUBPRICE( 1, 2, 7, 4)        0.000000            0.000000
          SUBPRICE( 1, 2, 7, 5)        0.000000            0.000000
